retailer,estimated_tires,actual_date,registration_number,name_of_business,contact_person,location,mailing_address,city,province,postal_code,phone_number,fax_number,county,km,time,round_trip_km,round_trip_time,round_trip_cost,latitude,longitude
3646,500,9/28/2023,3646.0,Department of National Defence,Jean-Phillipe Tardif,"5CDSG Tech Svcs Sup Coy, Building B10","5CDSG Tech Svcs Sup Coy, Building B10",Gagetown,NB,E2V 4J5,(506) 422-2000,,10,62.225,0.9455555555555556,124.45,1.8911111111111112,583.6666666666666,45.7977159,-66.3936461
3646,100,11/28/2023,3646.0,Department of National Defence,Jean-Phillipe Tardif,"5CDSG Tech Svcs Sup Coy, Building B10","5CDSG Tech Svcs Sup Coy, Building B10",Gagetown,NB,E2V 4J5,(506) 422-2000,,10,62.225,0.9455555555555556,124.45,1.8911111111111112,583.6666666666666,45.7977159,-66.3936461
3501,200,4/25/2023,3501.0,LJ McLaughlin's Auto Service,Luc McLaughlin,759 Broad Road,759 Broad Road,Geary,NB,E2V 3W8,(506) 357-9830,,13,61.237,0.8566666666666667,122.474,1.7133333333333334,557.0,45.7606208,-66.47445739999999
3501,300,10/19/2023,3501.0,LJ McLaughlin's Auto Service,Luc McLaughlin,759 Broad Road,759 Broad Road,Geary,NB,E2V 3W8,(506) 357-9830,,13,61.237,0.8566666666666667,122.474,1.7133333333333334,557.0,45.7606208,-66.47445739999999
3355,80,1/16/2024,3355.0,Chris Carr Ltd.,Bradley Carr,61 Mallet Road,61 Mallet Road,Geary,NB,E2V 3Z5,(506) 440-0261,,13,62.705,0.8891666666666667,125.41,1.778333333333333,566.75,45.74824,-66.47534999999999
3276,100,5/19/2023,3276.0,L&L Mechanical Ltd.,Ian Mayhew,20 Pointe-à-Nicet Rd,20 Pointe-à-Nicet Rd,Grand Barachois,NB,E4P 9E4,(506) 532-9105,,6,189.447,2.000277777777778,378.894,4.000555555555556,900.0833333333334,46.2047236,-64.3962003
3276,200,6/16/2023,3276.0,L&L Mechanical Ltd.,Ian Mayhew,20 Pointe-à-Nicet Rd,20 Pointe-à-Nicet Rd,Grand Barachois,NB,E4P 9E4,(506) 532-9105,,6,189.447,2.000277777777778,378.894,4.000555555555556,900.0833333333334,46.2047236,-64.3962003
3276,50,8/29/2023,3276.0,L&L Mechanical Ltd.,Ian Mayhew,20 Pointe-à-Nicet Rd,20 Pointe-à-Nicet Rd,Grand Barachois,NB,E4P 9E4,(506) 532-9105,,6,189.447,2.000277777777778,378.894,4.000555555555556,900.0833333333334,46.2047236,-64.3962003
3413,200,4/14/2023,3413.0,Les Pneus Barachois Tires and Accessories Ltd,Michel Leger,1275 Route 133 Hwy,1275 Route 133 Hwy,Grand Barachois,NB,E4P 8C6,(506) 533-9220,,6,188.14,2.0,376.28,4.0,900.0,46.2248702,-64.4311247
3413,600,5/22/2023,3413.0,Les Pneus Barachois Tires and Accessories Ltd,Michel Leger,1275 Route 133 Hwy,1275 Route 133 Hwy,Grand Barachois,NB,E4P 8C6,(506) 533-9220,,6,188.14,2.0,376.28,4.0,900.0,46.2248702,-64.4311247
3413,250,7/11/2023,3413.0,Les Pneus Barachois Tires and Accessories Ltd,Michel Leger,1275 Route 133 Hwy,1275 Route 133 Hwy,Grand Barachois,NB,E4P 8C6,(506) 533-9220,,6,188.14,2.0,376.28,4.0,900.0,46.2248702,-64.4311247
3413,300,10/25/2023,3413.0,Les Pneus Barachois Tires and Accessories Ltd,Michel Leger,1275 Route 133 Hwy,1275 Route 133 Hwy,Grand Barachois,NB,E4P 8C6,(506) 533-9220,,6,188.14,2.0,376.28,4.0,900.0,46.2248702,-64.4311247
1286,100,4/20/2023,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1286,400,6/5/2023,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1286,200,7/5/2023,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1286,500,12/21/2023,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1062,850,7/12/2023,1062.0,Violette Ford Inc.,Donald Roy,157 Madawaska Rd.,"157 Madawaska Road, P.O. Box 300",Grand Falls,NB,E3Z 3E8,(506) 473-1770,(506) 473-1772,11A,266.744,2.7016666666666667,533.488,5.403333333333333,1110.5,47.0526962,-67.7432612
1062,200,10/26/2023,1062.0,Violette Ford Inc.,Donald Roy,157 Madawaska Rd.,"157 Madawaska Road, P.O. Box 300",Grand Falls,NB,E3Z 3E8,(506) 473-1770,(506) 473-1772,11A,266.744,2.7016666666666667,533.488,5.403333333333333,1110.5,47.0526962,-67.7432612
1062,275,2/1/2024,1062.0,Violette Ford Inc.,Donald Roy,157 Madawaska Rd.,"157 Madawaska Road, P.O. Box 300",Grand Falls,NB,E3Z 3E8,(506) 473-1770,(506) 473-1772,11A,266.744,2.7016666666666667,533.488,5.403333333333333,1110.5,47.0526962,-67.7432612
1135,300,5/15/2023,1135.0,Auto &Truck Center,Jean-Claude Levesque,723 Portage Rd.,723 Portage Rd.,Grand Falls,NB,E3Z 1M5,(506) 473-4040,,11A,259.582,2.647777777777778,519.164,5.295555555555556,1094.3333333333333,47.0262124,-67.7474675
1135,200,4/4/2024,1135.0,Auto &Truck Center,Jean-Claude Levesque,723 Portage Rd.,723 Portage Rd.,Grand Falls,NB,E3Z 1M5,(506) 473-4040,,11A,259.582,2.647777777777778,519.164,5.295555555555556,1094.3333333333333,47.0262124,-67.7474675
1490,100,4/26/2023,1490.0,Toner Chev. Buick GMC,Rae-Anne Delahaye,877 Everard H. Daigle Blvd.,877 Everard H. Daigle Blvd.,Grand Falls,NB,E3Z 3E8,(506) 473-2727,(506) 473-6188,11A,262.414,2.645555555555556,524.828,5.291111111111111,1093.6666666666667,47.0427897,-67.7650939
1490,100,10/3/2023,1490.0,Toner Chev. Buick GMC,Rae-Anne Delahaye,877 Everard H. Daigle Blvd.,877 Everard H. Daigle Blvd.,Grand Falls,NB,E3Z 3E8,(506) 473-2727,(506) 473-6188,11A,262.414,2.645555555555556,524.828,5.291111111111111,1093.6666666666667,47.0427897,-67.7650939
1490,150,1/8/2024,1490.0,Toner Chev. Buick GMC,Rae-Anne Delahaye,877 Everard H. Daigle Blvd.,877 Everard H. Daigle Blvd.,Grand Falls,NB,E3Z 3E8,(506) 473-2727,(506) 473-6188,11A,262.414,2.645555555555556,524.828,5.291111111111111,1093.6666666666667,47.0427897,-67.7650939
1491,150,1/19/2024,1491.0,Rendez-Vous Chrysler Ltée,Jack Levesque,795 E.H. Daigle Blvd.,795 E.H. Daigle Blvd.,Grand Falls,NB,E3Z 3C7,(506) 473-5000,(506) 473-6062,11A,262.717,2.6469444444444443,525.434,5.293888888888889,1094.0833333333333,47.0431432,-67.7631636
1608,250,7/6/2023,1608.0,F. McClure & Fils Ltée,Donald McClure,55 Ouellette Street,55 Ouellette Street,Grand Falls,NB,E3Z 0A6,(506) 473-2024,(506) 473-6140,11A,262.963,2.6466666666666665,525.926,5.293333333333333,1094.0,47.0505894,-67.7669384
1608,240,1/8/2024,1608.0,F. McClure & Fils Ltée,Donald McClure,55 Ouellette Street,55 Ouellette Street,Grand Falls,NB,E3Z 0A6,(506) 473-2024,(506) 473-6140,11A,262.963,2.6466666666666665,525.926,5.293333333333333,1094.0,47.0505894,-67.7669384
1930,100,1/19/2024,1930.0,Canadian Tire (Gestion Giacomo D'Amico Inc.),Jean Daigle,383 Madawaska Rd.,383 Madawaska Rd.,Grand Falls,NB,E3Y 1A4,(506) 473-3550,(506) 473-6390,11A,266.242,2.7125,532.484,5.425,1113.75,47.0560694,-67.7509872
2243,300,10/6/2023,2243.0,O.K. Tire & Auto Service (H & R Enterprise),Noeline Ouellette,323 Madawaska Rd.,323 Madawaska Rd.,Grand Falls,NB,E3Y 1A4,(506) 473-6565,(506) 473-6568,11A,266.201,2.688333333333333,532.402,5.376666666666667,1106.5,47.05594259999999,-67.7486043
2243,300,12/20/2023,2243.0,O.K. Tire & Auto Service (H & R Enterprise),Noeline Ouellette,323 Madawaska Rd.,323 Madawaska Rd.,Grand Falls,NB,E3Y 1A4,(506) 473-6565,(506) 473-6568,11A,266.201,2.688333333333333,532.402,5.376666666666667,1106.5,47.05594259999999,-67.7486043
2315,200,1/22/2024,2315.0,M & L Morin Auto Service Ltd.,Tammy Cote,479 Madawaska Rd.,479 Madawaska Rd.,Grand Falls,NB,E3Y 1A3,(506) 473-2003,,11A,265.834,2.696388888888889,531.668,5.392777777777778,1108.9166666666667,47.0581035,-67.753777
2969,80,4/28/2023,2969.0,Bud's Auto Electric Inc.,Charles Morin,657 rue Main,657 rue Main,Grand Falls,NB,E3Z 2W6,(506) 473-3000,,11A,263.981,2.6772222222222224,527.962,5.354444444444445,1103.1666666666667,47.0547656,-67.7618516
2969,100,1/8/2024,2969.0,Bud's Auto Electric Inc.,Charles Morin,657 rue Main,657 rue Main,Grand Falls,NB,E3Z 2W6,(506) 473-3000,,11A,263.981,2.6772222222222224,527.962,5.354444444444445,1103.1666666666667,47.0547656,-67.7618516
3491,50,1/17/2024,3491.0,Bellefleur Car Wash Lave Auto,Scott Bellefleur,463 Portage Road,463 Portage Road,Grand-Sault,NB,E3Z 1M4,(506) 473-5527,,11,259.923,2.6558333333333333,519.846,5.3116666666666665,1096.75,47.0305878,-67.74387759999999
3620,1000,5/26/2023,3620.0,Village of Grand Manan,Chris Rayner,24 Curling Club Road,24 Curling Club Road,Grand Manan,NB,E5G 4E6,(506) 321-5666,,8A,203.879,4.095555555555555,407.758,8.19111111111111,1528.6666666666663,44.6968178,-66.75350809999999
3620,700,6/30/2023,3620.0,Village of Grand Manan,Chris Rayner,24 Curling Club Road,24 Curling Club Road,Grand Manan,NB,E5G 4E6,(506) 321-5666,,8A,203.879,4.095555555555555,407.758,8.19111111111111,1528.6666666666663,44.6968178,-66.75350809999999
1466,200,6/5/2023,1466.0,Donelle Wheel Service Inc.,Denis Donelle,1649 Route 530,1649 Route 530,Grande-Digue,NB,E4R 5E6,(506) 576-6120,,4,178.002,2.1013888888888888,356.004,4.2027777777777775,930.4166666666666,46.3234541,-64.522971
1466,100,11/9/2023,1466.0,Donelle Wheel Service Inc.,Denis Donelle,1649 Route 530,1649 Route 530,Grande-Digue,NB,E4R 5E6,(506) 576-6120,,4,178.002,2.1013888888888888,356.004,4.2027777777777775,930.4166666666666,46.3234541,-64.522971
1466,90,12/28/2023,1466.0,Donelle Wheel Service Inc.,Denis Donelle,1649 Route 530,1649 Route 530,Grande-Digue,NB,E4R 5E6,(506) 576-6120,,4,178.002,2.1013888888888888,356.004,4.2027777777777775,930.4166666666666,46.3234541,-64.522971
3356,2000,7/26/2023,3356.0,Rogers Scrap Metal Removal,Roger Boucher,688 Babineau Road,688 Babineau Road,Grand-Digue,NB,E4R 5Y8,(506) 532-3912,,4,183.402,1.9408333333333332,366.804,3.881666666666667,882.25,46.2854138,-64.5933987
2184,400,5/11/2023,2184.0,Service Star Automotive,Andrew Gaunce,341 William Bell Drive,341 William Bell drive,Hampton,NB,E5N 6B4,(506) 832-2323,,12,132.371,1.5541666666666667,264.742,3.1083333333333334,766.25,45.5155973,-65.8274793
2184,1500,1/12/2024,2184.0,Service Star Automotive,Andrew Gaunce,341 William Bell Drive,341 William Bell drive,Hampton,NB,E5N 6B4,(506) 832-2323,,12,132.371,1.5541666666666667,264.742,3.1083333333333334,766.25,45.5155973,-65.8274793
2508,250,4/20/2023,2508.0,Reynold's Auto Salvage,Kim,151 O'Dell Loop Rd.,P.O. Box 1003,Hampton,NB,E5N 8H1,(506) 832-4865,,12,104.75,1.4858333333333331,209.5,2.9716666666666667,745.75,45.5618868,-65.7815035
2508,150,7/19/2023,2508.0,Reynold's Auto Salvage,Kim,151 O'Dell Loop Rd.,P.O. Box 1003,Hampton,NB,E5N 8H1,(506) 832-4865,,12,104.75,1.4858333333333331,209.5,2.9716666666666667,745.75,45.5618868,-65.7815035
2508,100,1/24/2024,2508.0,Reynold's Auto Salvage,Kim,151 O'Dell Loop Rd.,P.O. Box 1003,Hampton,NB,E5N 8H1,(506) 832-4865,,12,104.75,1.4858333333333331,209.5,2.9716666666666667,745.75,45.5618868,-65.7815035
2764,70,5/30/2023,2764.0,Department of Transportation,Brian Pierce,75 Logie Drive,75 Logie Drive,Hampton,NB,E5N 5S9,(506) 832-6036,,12,133.054,1.575,266.108,3.15,772.5,45.5137746,-65.8324988
2967,300,5/30/2023,2967.0,Gateway Operations Limited,Glen Johnson,39 Phaeton Drive,39 Phaeton Drive,Hampton,NB,E5N 8H1,(506) 832-6230,,12,132.541,1.5786111111111112,265.082,3.1572222222222224,773.5833333333333,45.514862,-65.822264
3599,80,6/20/2023,3599.0,Fredericton Dumpster Services,Colin Richard,189 Deerwood Drive,189 Deerwood Drive,Hanwell,NB,E3A 1B9,(506) 440-6872,,10,66.313,0.8955555555555555,132.626,1.791111111111111,568.6666666666667,45.91793999999999,-66.7595219
3599,100,10/19/2023,3599.0,Fredericton Dumpster Services,Colin Richard,189 Deerwood Drive,189 Deerwood Drive,Hanwell,NB,E3A 1B9,(506) 440-6872,,10,66.313,0.8955555555555555,132.626,1.791111111111111,568.6666666666667,45.91793999999999,-66.7595219
3599,60,1/24/2024,3599.0,Fredericton Dumpster Services,Colin Richard,189 Deerwood Drive,189 Deerwood Drive,Hanwell,NB,E3A 1B9,(506) 440-6872,,10,66.313,0.8955555555555555,132.626,1.791111111111111,568.6666666666667,45.91793999999999,-66.7595219
2419,300,6/13/2023,2419.0,Randy's Automotive,Randy Chaters,1775 Hanwell Rd.,1775 Hanwell Rd.,Hanwell,NB,E3C 1Z6,(506) 454-7988,,10,60.752,0.8033333333333333,121.504,1.606666666666667,541.0,45.9247682,-66.7247598
2419,300,11/30/2023,2419.0,Randy's Automotive,Randy Chaters,1775 Hanwell Rd.,1775 Hanwell Rd.,Hanwell,NB,E3C 1Z6,(506) 454-7988,,10,60.752,0.8033333333333333,121.504,1.606666666666667,541.0,45.9247682,-66.7247598
3026,150,11/30/2023,3026.0,JD's Hillview Auto Repair,Lee Fitzpatrick,"1790 Hanwell Rd., Route 640","1790 Hanwell Rd., Route 640",Hanwell,NB,E3C 2A8,(506) 472-1217,,10,60.984,0.8066666666666666,121.968,1.6133333333333333,542.0,45.92272,-66.72618899999999
3305,300,4/18/2024,3305.0,McKinney Tire Sales,Shawn McKinney,44 Ferguson Road,44 Ferguson Road,Hanwell,NB,E3E 2E4,(506) 472-3148,,10,66.025,0.8808333333333334,132.05,1.7616666666666667,564.25,45.8977872,-66.76758749999999
3382,300,4/30/2023,3382.0,The Carr Shop,Duane Carr,42-4 Casewood Drive,42-4 Casewood Drive,Hanwell,NB,E3C 2B9,(506) 454-1199,,10,60.474,0.7991666666666667,120.948,1.5983333333333334,539.75,45.9263493,-66.7219588
3382,200,12/18/2023,3382.0,The Carr Shop,Duane Carr,42-4 Casewood Drive,42-4 Casewood Drive,Hanwell,NB,E3C 2B9,(506) 454-1199,,10,60.474,0.7991666666666667,120.948,1.5983333333333334,539.75,45.9263493,-66.7219588
3473,100,9/18/2023,3473.0,711211 NB Inc. DBA SA Industries,Carlos Aloma,"40 Casewood Drive, Unit 4","40 Casewood Drive, Unit 4",Hanwell,NB,E3C 2L5,(506) 304-4175,,10,60.548,0.8147222222222222,121.096,1.6294444444444445,544.4166666666666,45.9285933,-66.7223763
2861,100,1/11/2024,2861.0,Corey Hyundai,Jonathan McLean,74 Scott Street,74 Scott Street,Hartford,NB,E7M 0C4,(506) 328-0096,,2A,156.412,1.6741666666666666,312.824,3.348333333333333,802.2499999999999,46.1669946,-67.60927830000001
3530,200,5/10/2023,3530.0,Breakaway Investments Inc. O/A Woodstock NB Toyota,Charlotte Kent,56 Scott St.,56 Scott St.,Hartford,NB,E7M 0C4,(506) 328-6695,,2A,156.245,1.6722222222222225,312.49,3.344444444444445,801.6666666666667,46.1692798,-67.6094808
3530,150,10/17/2023,3530.0,Breakaway Investments Inc. O/A Woodstock NB Toyota,Charlotte Kent,56 Scott St.,56 Scott St.,Hartford,NB,E7M 0C4,(506) 328-6695,,2A,156.245,1.6722222222222225,312.49,3.344444444444445,801.6666666666667,46.1692798,-67.6094808
3530,100,1/11/2024,3530.0,Breakaway Investments Inc. O/A Woodstock NB Toyota,Charlotte Kent,56 Scott St.,56 Scott St.,Hartford,NB,E7M 0C4,(506) 328-6695,,2A,156.245,1.6722222222222225,312.49,3.344444444444445,801.6666666666667,46.1692798,-67.6094808
1321,300,9/26/2023,1321.0,Valley Retreading and Sales,Joanne Green,74 Industrial St.,74 Industrial Dr.,Hartland,NB,E7P 2G8,(506) 375-4508,(506) 375-8212,2,175.719,1.906388888888889,351.438,3.812777777777778,871.9166666666666,46.2970932,-67.5178246
2447,150,6/29/2023,2447.0,Valley Car Care & Tire Ltd.,Joanne Green,74 Industrial Dr.,74 Industrial Dr.,Hartland,NB,E7P 2G8,(506) 375-4508,,2,175.719,1.906388888888889,351.438,3.812777777777778,871.9166666666666,46.2970932,-67.5178246
3229,100,3/12/2023,3229.0,Valley Equipment Ltd.,Chris Havens,289 Mclean Ave.,289 Mclean Ave.,Hartland,NB,E7P 2K7,(506) 375-4412,,7,175.26,1.8958333333333333,350.52,3.7916666666666665,868.7499999999999,46.3001947,-67.5208294
3550,300,12/12/2023,3550.0,Route 3 Auto Repair,Brady Risteen,1528 Route 3,528 Route 3,Harvey,NB,E6K 2R6,(506) 262-5000,,,97.155,1.13,194.31,2.26,639.0,45.7460092,-66.9607795
3593,120,6/12/2023,3593.0,JJ Estabrooks Automotive Inc.,Jeremy Estabrooks,1872 Route 3,1872 Route 3,Harvey,NB,E6K 3E8,(506) 444-1230,,10,100.571,1.1705555555555556,201.142,2.341111111111111,651.1666666666666,45.7318526,-66.9970644
3593,120,1/19/2024,3593.0,JJ Estabrooks Automotive Inc.,Jeremy Estabrooks,1872 Route 3,1872 Route 3,Harvey,NB,E6K 3E8,(506) 444-1230,,10,100.571,1.1705555555555556,201.142,2.341111111111111,651.1666666666666,45.7318526,-66.9970644
2300,150,8/15/2023,2300.0,Jim's Welding & Repair,Jim,2075 Route 3,2075 Route 3,Harvey,NB,E6K 1L1,(506) 366-2183,,10A,102.624,1.2091666666666667,205.248,2.418333333333333,662.75,45.71907909999999,-67.011084
3151,200,1/19/2024,3151.0,W&R Gillespie Ltd.,Jeff Goodine,3355 Route 3,3355 Route 3,Harvey,NB,E6K 0A2,(506) 366-8775,,10A,115.499,1.3736111111111111,230.998,2.7472222222222222,712.0833333333333,45.6561229,-67.13134960000001
3577,100,4/21/2023,3577.0,Joel Dallaire Repair Shop,Joel Dallaire,1229 Route 933,1229 Route 933,Haute-Aboujagane,NB,E4P 5R4,(506) 351-0605,,6,196.21,2.106388888888889,392.42,4.212777777777778,931.9166666666669,46.12737389999999,-64.3908259
3577,150,9/5/2023,3577.0,Joel Dallaire Repair Shop,Joel Dallaire,1229 Route 933,1229 Route 933,Haute-Aboujagane,NB,E4P 5R4,(506) 351-0605,,6,196.21,2.106388888888889,392.42,4.212777777777778,931.9166666666669,46.12737389999999,-64.3908259
3523,500,4/19/2023,3523.0,Luc Larocque,Luc Larocque,283 Route 305,283 Route 305,Haut-Lameque,NB,E8T 3N8,(780) 838-2444,,3,275.243,3.364444444444445,550.486,6.728888888888889,1309.3333333333337,47.79318,-64.62056
3523,400,7/13/2023,3523.0,Luc Larocque,Luc Larocque,283 Route 305,283 Route 305,Haut-Lameque,NB,E8T 3N8,(780) 838-2444,,3,275.243,3.364444444444445,550.486,6.728888888888889,1309.3333333333337,47.79318,-64.62056
3523,400,10/12/2023,3523.0,Luc Larocque,Luc Larocque,283 Route 305,283 Route 305,Haut-Lameque,NB,E8T 3N8,(780) 838-2444,,3,275.243,3.364444444444445,550.486,6.728888888888889,1309.3333333333337,47.79318,-64.62056
3523,500,5/30/2024,3523.0,Luc Larocque,Luc Larocque,283 Route 305,283 Route 305,Haut-Lameque,NB,E8T 3N8,(780) 838-2444,,3,275.243,3.364444444444445,550.486,6.728888888888889,1309.3333333333337,47.79318,-64.62056
3635,200,8/1/2023,3635.0,KC Automotive Repair,John Garnett,4711 Route 880,4711 Route 880,Havelock,NB,E4Z 5L3,(506) 534-1898,,12,117.457,1.3591666666666666,234.914,2.7183333333333333,707.75,46.0055442,-65.3038718
3237,300,7/12/2023,3237.0,Graymont (NB) Inc.,Chris McKnight,4634 Route 880,4634 Route 880,Havelock,NB,E4Z 5K8,(506) 534-8020,,12,116.69,1.346111111111111,233.38,2.692222222222222,703.8333333333333,46.0002095,-65.3101822
2584,300,6/5/2023,2584.0,Brian Myshrall,Brian Myshrall,150 Route 585,150 Route 585,Hawkins Corner,NB,E6E 1M8,(506) 463-2347,,10,112.67,1.53,225.34,3.06,759.0000000000001,46.1490013,-67.23530769999999
2584,400,11/27/2023,2584.0,Brian Myshrall,Brian Myshrall,150 Route 585,150 Route 585,Hawkins Corner,NB,E6E 1M8,(506) 463-2347,,10,112.67,1.53,225.34,3.06,759.0000000000001,46.1490013,-67.23530769999999
3445,120,7/17/2023,3445.0,Repair Pro Auto,Tim Belyea,432 Route 740,432 Route 740,Heathland,NB,E3L 5B5,(506) 466-2646,,8,178.94,2.138055555555556,357.88,4.276111111111111,941.4166666666666,45.23214,-67.30069999999999
2228,200,8/16/2023,2228.0,Hillsborough Service Center Ltd.,Chris Steeves,2842 Main St.,2842 Main St.,Hillsborough,NB,E4H 2Y8,(506) 734-2427,,14,177.395,2.0941666666666667,354.79,4.1883333333333335,928.25,45.923982,-64.6466583
1283,100,6/27/2024,1283.0,Quali-Tech Garage,Rene Losier,912 Road 113,C.P. 133,Inkerman,NB,E8P 1C8,(506) 336-1110,,3,253.01,3.0211111111111117,506.02,6.042222222222223,1206.3333333333333,47.6671488,-64.8241247
2152,300,10/11/2023,2152.0,Phil Goudreau Auto Service,Phil Goudreau,"2314 Irish Town Road, Route 115","2314 Irish Town Road, Route 115",Irishtown,NB,E1H 2L3,(506) 383-7455,(506) 383-1591,6,141.332,1.709722222222222,282.664,3.4194444444444443,812.9166666666666,46.186478,-64.7914828
3535,200,6/19/2023,3535.0,Sharpe Service Centre,Rob Sharp,3696 Route 102,3696 Route 102,Islandview,NB,E3E 1A3,(506) 260-2205,,10,66.012,0.8694444444444445,132.024,1.738888888888889,560.8333333333334,45.9679077,-66.7930042
2052,500,7/24/2023,2052.0,Parts R Us,Greg McGume,784 Route 560,784 Route 560,Jacksonville,NB,E7M 3J8,(506) 328-4242,(506) 325-2234,2A,163.219,1.751111111111111,326.438,3.502222222222222,825.3333333333334,46.2313779,-67.6110423
2052,250,2/5/2024,2052.0,Parts R Us,Greg McGume,784 Route 560,784 Route 560,Jacksonville,NB,E7M 3J8,(506) 328-4242,(506) 325-2234,2A,163.219,1.751111111111111,326.438,3.502222222222222,825.3333333333334,46.2313779,-67.6110423
2052,400,9/6/2023,2052.0,Parts R Us,Greg McGume,784 Route 560,784 Route 560,Jacksonville,NB,E7M 3J8,(506) 328-4242,(506) 325-2234,2A,163.219,1.751111111111111,326.438,3.502222222222222,825.3333333333334,46.2313779,-67.6110423
2814,300,4/17/2023,2814.0,TC Trailer & Welding,Cathy Brown,249 Lockhart Mill Rd.,249 Lockhart Mill Rd.,Jacksonville,NB,E7M 5K3,(506) 325-1280,,2A,157.647,1.6675,315.294,3.335,800.25,46.18752019999999,-67.6140266
2814,300,5/12/2023,2814.0,TC Trailer & Welding,Cathy Brown,249 Lockhart Mill Rd.,249 Lockhart Mill Rd.,Jacksonville,NB,E7M 5K3,(506) 325-1280,,2A,157.647,1.6675,315.294,3.335,800.25,46.18752019999999,-67.6140266
2814,250,7/13/2023,2814.0,TC Trailer & Welding,Cathy Brown,249 Lockhart Mill Rd.,249 Lockhart Mill Rd.,Jacksonville,NB,E7M 5K3,(506) 325-1280,,2A,157.647,1.6675,315.294,3.335,800.25,46.18752019999999,-67.6140266
2814,200,8/9/2023,2814.0,TC Trailer & Welding,Cathy Brown,249 Lockhart Mill Rd.,249 Lockhart Mill Rd.,Jacksonville,NB,E7M 5K3,(506) 325-1280,,2A,157.647,1.6675,315.294,3.335,800.25,46.18752019999999,-67.6140266
